"walletAddress","pnl","volume"
"0x1F446dFa225D5c9e8A80cD227bF57444FC141332","0.0","11867402.128829"
"0x7c342c8536543cD702eAd63E38ed3100B09C64d0","0.0","0.0"
"0xb18a0721f63453760D5730C378a7158DdAa5c7dE","0.0","0.0"
"0x16e9C84CB5e6a75123Ce581a5a4D0163f2CB9206","0.0","42.306356"
"0xb19e88Ba769Ae59b658e8758D5Aa3088b88d44CA","0.0","0.0"
"0x424B03EF266846a604cC6a6525fd114e20Bb6be7","0.0","0.0"
"0xD2376448Ae86BD4b9B518d0978f49DbE76e37940","0.0","17.1861"
"0x092707A1878f0725e87662Aff1E73474f1eD8B68","0.0","0.0"
"0x0330Feb74eb7564e92E1C849b00Ab48Eda72Aacc","0.0","87533.2689302"
"0xA20a363993F36400b3e06Cc4989C56d3D3DfcF24","0.0","63969.88372"
"0x553563F3A80eb0d7e689c79a551F0273F20ea99b","0.0","2108.822315207469"
"0x5e40eAc11e2E8eBb312Ad35692d1891675007115","0.0","1423.15684"
"0x69160c040d543448628a9B84c60eF2A828fef461","0.0","3415.63544"
"0xB8792Dc26097e74F7A46ad7b3CD9C771a65FA2BF","0.0","3324.2140007905787"
"0x65062A6505af01Aca34cb2c1955687C7B7aF76a9","0.0","19509.947397340413"
"0x02bD90F7e46673cC227e77079481e2f48032A26b","0.0","67519.0286067302"
"0xCB59a0C734b17A1672cb2D35A4CB4060602Ae5e9","0.0","1218.49985376"
"0x5397a9659D5d1dd70694f156a4478f445F341005","0.0","24025.41406"
"0x2837f748B8ab20C9781aa732749D0b4D1C43611f","0.0","35.876346"
"0xB45f3A5c2E5170AE9cE1E5dF864d110be1f1c050","0.0","908.83323"
"0xb934EB9853550a52894765C2E0598F36bDcdFe57","0.0","631.53396"
"0xeCC1e231B80918b3Be67ffF5fb9af7384Cb9FA7D","0.0","0.0"
"0x91a513FFf0EE2fE0AD3d0a2c86b318819992Ee2f","0.0","383.95011"
"0xd058b6b97b83203883485533b63FAb3b218B8C1E","0.0","0.0"
"0x7208c2ebc0599fE88FBE4315d39915d3a17d5dC6","0.0","290.85702"
"0xBDF6dD9EC11a37380C0cd6eA51a916A3a1c4EE10","0.0","0.0"
"0x2B424BB39Ff195dF19873859eAa9B596D78169B0","0.0","0.0"
"0xd01947d5A703304E4d2fEEd7A8de594571930c86","0.0","159.302094"
"0x7D6fD52C293F392bD7e51e3F222ba4115c9C2877","0.0","0.0"
"0x02bE549B3BF57Bd9EB3BBCF0520fdf97927bFD5d","0.0","129.9278"
"0xBc8448689B572F774eC9C38C657fdA666BA0955e","0.0","1499.99524"
"0x0C0cf825707B3235962DaB0E8fDc2B8d97b70463","0.0","19497.681212"
"0x8Bd1E034b410DB1D65401F0af283D747D847d103","0.0","108.17019"
"0xB157F25b1533bf7b77F9275ca9a6B7BD1b2B3fBf","0.0","1867.518674"
"0xc075AF590222bb0dEbb9AC4CD8B26f5f159E979E","0.0","0.0"
"0x4d979A7597882b79eEF58d75BFa870DB448F8008","0.0","167200.37494"
"0xe0a0aB7F2C29295ef504b1Dccb230B8267E5f89b","0.0","0.0"
"0xbb07a217f53767c65b4cA536799C41Be2A4DC92F","0.0","0.0"
"0x2b9115AbB961a41FA11A4846806c77AE7C94e7a5","0.0","0.0"
"0xfe3A3DFF8646CE5Ec6f8797BE5e599c961055e51","0.0","140.48889512"
"0x6ad073634C57118D0a988C690BE6ddF7046e4E74","0.0","4083.663931"
"0x863929dF84e4179848Bf5834bf7e02F0eB6439b2","0.0","25.649593"
"0xe22816E6deD5c78e1D2188b8A9a420516B0E932F","0.0","8365.435964292517"
"0x2405fc5F32d24816Cd3F8C5ab86061b945aFaCa2","0.0","0.0"
"0xefA7DD262D397bA2FA0346c925d6bcABc3Ee50fE","0.0","0.0"
"0xd1D946015EfD855Bbb5Dd0da6fB2A70a58700F9c","0.0","0.0"
"0xbfB5D7dF09DB83Da019A626Aa4ef4fa14306F2a4","0.0","22770.971734"
"0xD880d6aBd49124fD884Bf1365C639b4fc34A732C","0.0","728924.270901"
"0xB3C8415b6e6E04fEc2a137AD1350bfDA7E68cedA","0.0","0.0"
"0x429B41C9dc070F01E2C63cCA884a448DF6C99d2B","0.0","0.0"
"0x74555A29b2925F3D0Ed0ecc1A2A359bD53a1c178","0.0","0.0"
"0xE8FE241514F8E3aEa300fE42C303A916FA485DC2","0.0","0.0"
"0x0786D3fdCa66DCC25a31AD9f4419909bAa15CE4a","0.0","0.0"
"0xD32eaD84df010cceF8195a4043E5fa10EB0da1Eb","0.0","47.71432"
"0xee2De7501AdfC58d3C506910d6186c313777F65f","0.0","0.0"
"0xA86dF4eE4698b7FaD473E870B9D759B2b02E5d45","0.0","0.0"
"0xa60D6EF652C11f41DBD1373DAcbd33F277fFBBf3","0.0","94.6775"
"0x6fa5B9DF62A3e77633C414817bEeb6C529011B51","0.0","0.0"
"0xe68FB3bEbAC21f56E328265d87B034280A8f95b3","0.0","0.0"
"0x54d6279F6FB4c3c76a1E5ae77f620fb55371b452","0.0","0.0"
"0xCB04843cB6a230884739b103819845Ed8f0174fc","0.0","51.49684"
"0xfB4b31CC937799411950e7f1E1a008D3D1910013","0.0","0.0"
"0x9b4Ff35e85401F7d554Ad665810000605cCC6bD1","0.0","0.0"
"0xfEE14894eF94062A10baA61109ced714b5850A73","0.0","12.819708"
"0xfb277f518C46DDE4761669663e2846755456C55B","0.0","411.06996"
"0xF710a6BC4178B8C56BeC63882D6eD6B3C9a04736","0.0","0.0"
"0xc5A65B49CD42A67BE3EA45Abfae714Fd51d581BA","0.0","0.0"
"0x50998D4434005c1621C0E7116B377516909d09E0","0.0","42.73483"
"0x9F59Bf7f6E86E00e1078507E6E3798beC54C33Ae","0.0","0.0"
"0x9C439cF742539D677c3137da43c6F4bdb471342d","0.0","74.11263"
"0x7dE0eA20d4f416037A64B5e307835771EB83b83F","0.0","99.828"
"0xfB2cD15B437433b96FE86eA376EE4901B8c7AdCb","0.0","78.39014"
"0xF14b633F6BF47dED35250a9Cc840C998b1EbD0c3","0.0","0.0"
"0x5F95BE22C4810D3E58b260423536d32D2FdD8243","0.0","757.46203"
"0xDBbD65026a07cFbFa1aa92744E4D69951686077d","0.0","94772.46036"
"0x8Cb89E1794d0B415533c75611f8007b03d50d143","0.0","0.0"
"0x2B71Cd88836BF7Ade67ABe46dD4ae133C9586187","0.0","572.011149"
"0x55237b6be31904f82da11195139A1B7fbc4309f4","0.0","0.0"
"0xc2E89728ae8DdAFb946c272A8b07Ec4aC68FBE72","0.0","10.16262"
"0x2434A54c54aa6B6d02a03cE931cC407695be61E8","0.0","221.61945"
"0x293586782553B8B928C5F748Ca90aCFaD97d4f5f","0.0","1199.44228"
"0x7526D6391C4dC0F3CDD913A6dB767fe86da89d71","0.0","8.91496"
"0xad5193E7249BCecA5480806Ef161c172abd38c57","0.0","576.8015535974026"
"0xaE0c84eD459fA3DA3F84f4f590d344b04712EafB","0.0","79.2176811735456"
"0x2e5becD1b16e55D47e972886a40B9fb1f2213ee6","0.0","812.210275"
"0x235901ee7387a582A199056F8B1Ad3DDbFcb2c94","0.0","98.15096"
"0x1c853f55ECc2102B00cD3B34d25e1Cb7a066adeF","0.0","244.607108"
"0xAfAd92a267e871a90A3bB0BB0E46dCbA65f34357","0.0","37.41144"
